0 0 0 3 8 26 84 214 468 836 1084 895 404 74 ,0 0 0 0 11 30 72 212 486 848 1072 876 407 82 ,0 0 0 0 4 21 84 232 492 842 1052 864 416 89 ,0 0 0 0 4 17 76 240 516 842 1028 856 424 93 ,
0 0 1 3 9 30 82 202 458 848 1101 891 397 74 ,0 0 0 2 11 30 76 204 474 852 1084 882 403 78 ,0 0 0 1 4 22 88 230 480 832 1064 881 412 82 ,0 0 0 0 2 21 88 236 492 830 1048 876 418 85 ,
0 0 0 2 5 20 76 220 510 864 1036 850 421 92 ,0 0 0 1 6 24 80 222 492 844 1056 873 414 84 ,0 0 0 2 5 16 68 228 534 864 1012 842 429 96 ,0 0 0 1 5 21 76 226 510 850 1036 861 421 89 ,
0 0 0 2 6 25 76 212 504 858 1044 866 418 85 ,0 0 0 1 9 27 80 214 474 850 1080 873 405 83 ,0 0 0 1 8 20 68 226 516 856 1036 853 420 92 ,0 0 0 1 8 24 76 218 492 856 1060 861 412 88 ,
0 0 0 1 6 18 76 234 504 844 1044 861 418 90 ,0 0 0 1 7 25 80 214 486 862 1064 857 411 89 ,0 0 0 0 4 25 68 216 540 866 1004 848 432 93 ,0 0 0 1 8 20 68 226 516 856 1036 853 420 92 ,
0 0 0 1 2 20 80 222 516 868 1024 841 426 96 ,0 0 0 0 4 23 80 228 504 842 1040 868 420 87 ,0 0 0 5 4 18 80 198 504 912 1040 813 420 102 ,0 0 0 4 7 20 76 208 498 880 1052 844 415 92 ,
0 0 0 0 5 22 76 232 510 836 1036 872 421 86 ,0 0 0 0 5 26 84 224 486 836 1060 880 413 82 ,0 0 1 3 6 21 70 214 512 866 1041 855 418 89 ,0 0 0 4 10 21 72 212 492 862 1064 864 410 85 ,
0 0 0 0 2 21 80 228 516 854 1024 852 426 93 ,0 0 0 0 4 27 80 212 504 866 1040 852 420 91 ,0 0 0 2 10 15 72 224 492 882 1064 822 410 103 ,0 0 1 1 12 21 62 218 500 874 1065 837 408 97 ,
0 0 1 4 8 26 86 208 452 844 1105 892 396 74 ,0 0 0 0 6 29 80 212 492 854 1056 868 414 85 ,0 0 0 1 8 22 72 230 504 832 1048 881 416 82 ,0 0 0 0 0 11 80 260 528 818 1008 868 432 91 ,
0 0 0 2 9 28 84 212 462 840 1092 890 401 76 ,0 0 0 0 2 25 88 220 492 854 1048 860 418 89 ,0 0 0 1 4 22 80 222 504 856 1040 857 420 90 ,0 0 0 0 0 11 72 252 552 842 984 844 440 99 ,
0 0 2 1 6 28 72 210 496 856 1062 869 410 84 ,0 0 0 1 4 20 76 218 516 880 1028 829 424 100 ,0 0 0 4 5 20 80 212 498 868 1048 856 417 88 ,0 0 0 0 2 19 76 224 528 878 1012 824 430 103 ,
0 0 1 3 7 24 82 218 470 836 1085 891 403 76 ,0 0 0 0 4 23 80 228 504 842 1040 868 420 87 ,0 0 0 2 9 24 76 220 486 840 1068 882 409 80 ,0 0 0 0 2 17 80 244 516 830 1024 868 426 89 ,
0 0 0 2 8 25 80 216 480 846 1072 878 408 81 ,0 0 0 0 2 21 80 228 516 854 1024 852 426 93 ,0 0 0 1 7 23 76 226 498 838 1052 877 415 83 ,0 0 0 0 2 13 72 252 540 830 1000 860 434 93 ,
0 0 1 2 10 32 82 200 452 852 1109 886 394 76 ,0 0 0 0 6 27 84 216 480 854 1068 864 410 87 ,0 0 0 0 6 27 84 216 480 854 1068 864 410 87 ,0 0 0 0 0 13 76 256 540 818 996 872 436 89 ,
0 0 1 2 10 28 74 208 476 852 1085 878 402 80 ,0 0 0 0 5 24 80 220 498 860 1048 852 417 92 ,0 0 0 4 8 21 76 216 492 850 1060 876 412 81 ,0 0 0 0 3 18 80 236 510 848 1032 852 423 94 ,
0 0 1 3 9 30 82 202 458 848 1101 891 397 74 ,0 0 0 1 4 22 88 230 480 832 1064 881 412 82 ,0 0 0 2 11 30 76 204 474 852 1084 882 403 78 ,0 0 0 0 2 21 88 236 492 830 1048 876 418 85 ,
0 0 0 3 10 26 80 210 468 848 1088 883 402 78 ,0 0 0 0 4 23 80 228 504 842 1040 868 420 87 ,0 0 0 1 7 31 84 202 474 862 1076 869 407 83 ,0 0 0 0 2 17 80 244 516 830 1024 868 426 89 ,
0 0 0 2 9 28 76 204 486 864 1068 866 409 84 ,0 0 0 0 1 26 84 208 510 884 1028 832 425 98 ,0 0 0 3 6 18 80 226 492 848 1056 867 414 86 ,0 0 0 0 3 16 68 240 546 848 996 848 435 96 ,
0 0 0 2 11 30 76 204 474 852 1084 882 403 78 ,0 0 0 0 5 22 76 232 510 836 1036 872 421 86 ,0 0 0 2 6 27 88 208 468 858 1080 870 406 83 ,0 0 0 0 1 18 84 240 510 836 1028 864 425 90 ,
0 0 1 1 8 27 74 214 488 850 1069 873 408 83 ,0 0 0 1 3 21 72 222 534 862 1008 849 431 93 ,0 0 0 1 6 26 84 210 480 868 1068 853 410 90 ,0 0 0 0 1 16 80 236 522 860 1016 836 429 100 ,
0 1 0 3 14 21 68 222 480 827 1084 903 402 71 ,0 0 0 0 9 28 72 212 498 860 1056 860 413 88 ,0 0 0 0 9 28 72 212 498 860 1056 860 413 88 ,0 0 0 0 3 10 72 260 534 824 1008 860 431 94 ,
0 0 1 3 8 25 74 218 488 830 1069 899 408 73 ,0 0 0 0 6 23 76 224 504 854 1044 856 418 91 ,0 0 0 0 6 27 76 208 504 878 1044 840 418 95 ,0 0 0 0 2 11 68 248 552 854 988 832 438 103 ,
0 0 1 4 8 26 86 208 452 844 1105 892 396 74 ,0 0 0 1 8 22 72 230 504 832 1048 881 416 82 ,0 0 0 0 6 29 80 212 492 854 1056 868 414 85 ,0 0 0 0 0 11 80 260 528 818 1008 868 432 91 ,
0 0 0 2 11 30 76 204 474 852 1084 882 403 78 ,0 0 0 2 6 27 88 208 468 858 1080 870 406 83 ,0 0 0 0 5 22 76 232 510 836 1036 872 421 86 ,0 0 0 0 1 18 84 240 510 836 1028 864 425 90 ,
0 0 0 0 7 34 80 204 486 848 1064 884 411 78 ,0 0 0 0 6 27 84 216 480 854 1068 864 410 87 ,0 0 0 0 3 18 80 236 510 848 1032 852 423 94 ,0 0 0 0 3 14 72 244 534 848 1008 844 431 98 ,
0 0 0 3 5 21 80 218 498 854 1048 867 417 85 ,0 0 1 1 4 19 74 230 512 850 1037 857 420 91 ,0 0 0 1 5 19 80 230 498 850 1048 857 417 91 ,0 0 0 0 4 21 76 224 516 866 1028 840 424 97 ,
0 0 0 3 6 24 84 214 480 848 1068 879 410 80 ,0 0 0 1 6 22 84 226 480 844 1068 869 410 86 ,0 0 0 1 6 22 84 226 480 844 1068 869 410 86 ,0 0 0 0 5 20 80 236 498 836 1048 868 417 88 ,
0 0 0 1 6 26 84 210 480 868 1068 853 410 90 ,0 0 0 1 4 24 84 210 492 880 1052 837 416 96 ,0 0 0 0 6 23 76 224 504 854 1044 856 418 91 ,0 0 0 2 3 16 72 232 534 852 1008 854 431 92 ,
0 0 0 3 10 26 80 210 468 848 1088 883 402 78 ,0 0 0 1 7 31 84 202 474 862 1076 869 407 83 ,0 0 0 0 4 23 80 228 504 842 1040 868 420 87 ,0 0 0 0 2 17 80 244 516 830 1024 868 426 89 ,
0 0 0 2 8 25 80 216 480 846 1072 878 408 81 ,0 0 0 1 6 24 80 222 492 844 1056 873 414 84 ,0 0 0 1 6 24 80 222 492 844 1056 873 414 84 ,0 0 0 0 3 24 84 224 498 848 1044 864 419 88 ,
0 0 1 2 7 29 82 208 470 846 1085 886 403 77 ,0 0 0 1 6 28 88 214 468 844 1080 881 406 80 ,0 0 0 1 8 30 80 206 480 856 1072 873 408 82 ,0 0 0 0 5 26 84 224 486 836 1060 880 413 82 ,
0 0 1 0 8 32 74 204 488 860 1069 868 408 84 ,0 0 0 0 7 30 80 204 486 872 1064 852 411 90 ,0 0 0 0 7 30 80 204 486 872 1064 852 411 90 ,0 0 0 2 4 19 76 228 516 846 1028 866 424 87 ,
0 0 0 0 6 29 80 212 492 854 1056 868 414 85 ,0 0 0 0 6 25 72 220 516 854 1032 860 422 89 ,0 0 0 1 4 18 80 238 504 832 1040 873 420 86 ,0 0 0 0 3 20 76 232 522 848 1020 856 427 92 ,
0 0 0 2 8 25 80 216 480 846 1072 878 408 81 ,0 0 0 1 6 24 80 222 492 844 1056 873 414 84 ,0 0 0 1 6 24 80 222 492 844 1056 873 414 84 ,0 0 0 0 3 24 84 224 498 848 1044 864 419 88 ,
0 0 0 4 3 24 84 200 498 880 1044 852 419 88 ,0 0 0 2 5 20 84 212 486 888 1060 826 413 100 ,0 0 0 0 7 24 76 216 498 872 1052 840 415 96 ,0 0 0 1 4 18 80 222 504 880 1040 825 420 102 ,
0 0 1 3 7 24 82 218 470 836 1085 891 403 76 ,0 0 0 2 9 24 76 220 486 840 1068 882 409 80 ,0 0 0 0 4 23 80 228 504 842 1040 868 420 87 ,0 0 0 0 2 17 80 244 516 830 1024 868 426 89 ,
0 0 0 3 8 18 84 230 468 836 1084 879 404 82 ,0 0 0 2 7 24 72 216 510 852 1040 870 419 84 ,0 0 0 0 2 23 84 216 504 878 1036 832 422 99 ,0 0 0 1 2 14 76 234 528 868 1012 829 430 102 ,
0 0 1 2 10 28 74 208 476 852 1085 878 402 80 ,0 0 0 4 8 21 76 216 492 850 1060 876 412 81 ,0 0 0 0 5 24 80 220 498 860 1048 852 417 92 ,0 0 0 0 3 18 80 236 510 848 1032 852 423 94 ,
0 0 0 4 8 19 80 220 480 850 1072 872 408 83 ,0 0 0 1 9 21 68 234 510 826 1044 885 417 81 ,0 0 0 1 5 25 84 218 486 850 1060 869 413 85 ,0 0 0 0 1 22 92 232 486 836 1052 872 417 86 ,
0 0 1 3 6 21 70 214 512 866 1041 855 418 89 ,0 0 0 0 5 22 76 232 510 836 1036 872 421 86 ,0 0 0 4 10 21 72 212 492 862 1064 864 410 85 ,0 0 0 0 5 26 84 224 486 836 1060 880 413 82 ,
0 0 0 3 9 23 76 214 486 854 1068 871 409 83 ,0 0 0 1 5 21 84 234 486 826 1060 885 413 81 ,0 0 0 4 10 21 80 220 468 838 1088 888 402 77 ,0 0 0 0 5 30 92 216 462 836 1084 888 405 78 ,
0 0 0 0 8 31 72 204 504 866 1048 860 416 87 ,0 0 0 0 6 21 72 236 516 830 1032 876 422 85 ,0 0 0 2 9 24 76 220 486 840 1068 882 409 80 ,0 0 0 0 4 27 88 220 480 842 1064 876 412 83 ,
0 0 1 1 5 26 70 202 518 892 1033 829 421 98 ,0 0 0 0 4 21 76 224 516 866 1028 840 424 97 ,0 0 0 1 9 23 72 222 498 850 1056 865 413 87 ,0 0 0 0 2 23 84 232 504 830 1036 880 422 83 ,
0 0 0 1 10 26 68 210 504 868 1052 853 414 90 ,0 0 0 0 6 23 76 224 504 854 1044 856 418 91 ,0 0 0 0 9 28 80 220 474 836 1080 884 405 80 ,0 0 0 0 2 27 92 224 480 830 1060 888 414 79 ,
0 0 0 2 5 24 76 204 510 888 1036 834 421 96 ,0 0 0 1 3 23 76 210 522 886 1020 829 427 99 ,0 0 0 1 6 24 80 222 492 844 1056 873 414 84 ,0 0 0 0 3 24 84 224 498 848 1044 864 419 88 ,
0 0 0 4 10 21 72 212 492 862 1064 864 410 85 ,0 0 0 0 5 26 84 224 486 836 1060 880 413 82 ,0 0 1 3 6 21 70 214 512 866 1041 855 418 89 ,0 0 0 0 5 22 76 232 510 836 1036 872 421 86 ,
0 0 0 1 9 23 72 222 498 850 1056 865 413 87 ,0 0 0 0 2 23 84 232 504 830 1036 880 422 83 ,0 0 1 1 5 26 70 202 518 892 1033 829 421 98 ,0 0 0 0 4 21 76 224 516 866 1028 840 424 97 ,
0 0 0 2 7 26 84 212 474 852 1076 874 407 82 ,0 0 0 0 6 25 80 228 492 830 1056 884 414 81 ,0 0 0 2 6 23 80 216 492 858 1056 862 414 87 ,0 0 0 0 4 23 80 228 504 842 1040 868 420 87 ,
0 0 0 2 6 23 80 216 492 858 1056 862 414 87 ,0 0 0 0 4 23 80 228 504 842 1040 868 420 87 ,0 0 0 2 7 26 84 212 474 852 1076 874 407 82 ,0 0 0 0 6 25 80 228 492 830 1056 884 414 81 ,
0 0 0 1 9 29 76 210 486 850 1068 877 409 81 ,0 0 0 2 5 20 84 228 486 840 1060 874 413 84 ,0 0 0 2 8 29 88 208 456 846 1096 886 400 77 ,0 0 0 1 7 27 84 218 474 838 1076 885 407 79 ,
0 0 0 2 6 25 76 212 504 858 1044 866 418 85 ,0 0 0 1 8 20 68 226 516 856 1036 853 420 92 ,0 0 0 1 9 27 80 214 474 850 1080 873 405 83 ,0 0 0 1 8 24 76 218 492 856 1060 861 412 88 ,
0 0 0 4 10 21 80 220 468 838 1088 888 402 77 ,0 0 0 0 5 30 92 216 462 836 1084 888 405 78 ,0 0 0 3 9 23 76 214 486 854 1068 871 409 83 ,0 0 0 1 5 21 84 234 486 826 1060 885 413 81 ,
0 0 0 0 9 28 80 220 474 836 1080 884 405 80 ,0 0 0 0 2 27 92 224 480 830 1060 888 414 79 ,0 0 0 1 10 26 68 210 504 868 1052 853 414 90 ,0 0 0 0 6 23 76 224 504 854 1044 856 418 91 ,
0 0 0 2 8 29 88 208 456 846 1096 886 400 77 ,0 0 0 1 7 27 84 218 474 838 1076 885 407 79 ,0 0 0 1 9 29 76 210 486 850 1068 877 409 81 ,0 0 0 2 5 20 84 228 486 840 1060 874 413 84 ,
0 0 0 2 9 24 76 220 486 840 1068 882 409 80 ,0 0 0 0 4 27 88 220 480 842 1064 876 412 83 ,0 0 0 0 8 31 72 204 504 866 1048 860 416 87 ,0 0 0 0 6 21 72 236 516 830 1032 876 422 85 ,
0 0 0 1 6 24 80 222 492 844 1056 873 414 84 ,0 0 0 0 3 24 84 224 498 848 1044 864 419 88 ,0 0 0 2 5 24 76 204 510 888 1036 834 421 96 ,0 0 0 1 3 23 76 210 522 886 1020 829 427 99 ,
0 0 0 1 9 27 80 214 474 850 1080 873 405 83 ,0 0 0 1 8 24 76 218 492 856 1060 861 412 88 ,0 0 0 2 6 25 76 212 504 858 1044 866 418 85 ,0 0 0 1 8 20 68 226 516 856 1036 853 420 92 ,
0 0 0 1 5 25 84 218 486 850 1060 869 413 85 ,0 0 0 0 1 22 92 232 486 836 1052 872 417 86 ,0 0 0 4 8 19 80 220 480 850 1072 872 408 83 ,0 0 0 1 9 21 68 234 510 826 1044 885 417 81 ,
0 0 0 1 7 25 80 214 486 862 1064 857 411 89 ,0 0 0 1 6 18 76 234 504 844 1044 861 418 90 ,0 0 0 1 8 20 68 226 516 856 1036 853 420 92 ,0 0 0 0 4 25 68 216 540 866 1004 848 432 93 ,
0 0 0 1 9 27 80 214 474 850 1080 873 405 83 ,0 0 0 2 6 25 76 212 504 858 1044 866 418 85 ,0 0 0 1 8 24 76 218 492 856 1060 861 412 88 ,0 0 0 1 8 20 68 226 516 856 1036 853 420 92 ,
0 0 0 1 6 24 80 222 492 844 1056 873 414 84 ,0 0 0 2 5 20 76 220 510 864 1036 850 421 92 ,0 0 0 1 5 21 76 226 510 850 1036 861 421 89 ,0 0 0 2 5 16 68 228 534 864 1012 842 429 96 ,
0 0 0 0 4 27 80 212 504 866 1040 852 420 91 ,0 0 0 0 2 21 80 228 516 854 1024 852 426 93 ,0 0 1 1 12 21 62 218 500 874 1065 837 408 97 ,0 0 0 2 10 15 72 224 492 882 1064 822 410 103 ,
0 0 0 0 5 26 84 224 486 836 1060 880 413 82 ,0 0 0 0 5 22 76 232 510 836 1036 872 421 86 ,0 0 0 4 10 21 72 212 492 862 1064 864 410 85 ,0 0 1 3 6 21 70 214 512 866 1041 855 418 89 ,
0 0 0 0 4 23 80 228 504 842 1040 868 420 87 ,0 0 0 1 2 20 80 222 516 868 1024 841 426 96 ,0 0 0 4 7 20 76 208 498 880 1052 844 415 92 ,0 0 0 5 4 18 80 198 504 912 1040 813 420 102 ,
0 0 0 3 10 26 80 210 468 848 1088 883 402 78 ,0 0 0 1 7 31 84 202 474 862 1076 869 407 83 ,0 0 0 0 4 23 80 228 504 842 1040 868 420 87 ,0 0 0 0 2 17 80 244 516 830 1024 868 426 89 ,
0 0 0 0 7 34 80 204 486 848 1064 884 411 78 ,0 0 0 0 6 27 84 216 480 854 1068 864 410 87 ,0 0 0 0 3 18 80 236 510 848 1032 852 423 94 ,0 0 0 0 3 14 72 244 534 848 1008 844 431 98 ,
0 0 0 4 3 24 84 200 498 880 1044 852 419 88 ,0 0 0 2 5 20 84 212 486 888 1060 826 413 100 ,0 0 0 0 7 24 76 216 498 872 1052 840 415 96 ,0 0 0 1 4 18 80 222 504 880 1040 825 420 102 ,
0 0 0 2 8 25 80 216 480 846 1072 878 408 81 ,0 0 0 1 6 24 80 222 492 844 1056 873 414 84 ,0 0 0 1 6 24 80 222 492 844 1056 873 414 84 ,0 0 0 0 3 24 84 224 498 848 1044 864 419 88 ,
0 0 0 0 6 29 80 212 492 854 1056 868 414 85 ,0 0 0 0 6 25 72 220 516 854 1032 860 422 89 ,0 0 0 1 4 18 80 238 504 832 1040 873 420 86 ,0 0 0 0 3 20 76 232 522 848 1020 856 427 92 ,
0 0 0 2 11 30 76 204 474 852 1084 882 403 78 ,0 0 0 2 6 27 88 208 468 858 1080 870 406 83 ,0 0 0 0 5 22 76 232 510 836 1036 872 421 86 ,0 0 0 0 1 18 84 240 510 836 1028 864 425 90 ,
0 0 1 0 8 32 74 204 488 860 1069 868 408 84 ,0 0 0 0 7 30 80 204 486 872 1064 852 411 90 ,0 0 0 0 7 30 80 204 486 872 1064 852 411 90 ,0 0 0 2 4 19 76 228 516 846 1028 866 424 87 ,
0 0 1 2 7 29 82 208 470 846 1085 886 403 77 ,0 0 0 1 6 28 88 214 468 844 1080 881 406 80 ,0 0 0 1 8 30 80 206 480 856 1072 873 408 82 ,0 0 0 0 5 26 84 224 486 836 1060 880 413 82 ,
0 0 0 2 8 25 80 216 480 846 1072 878 408 81 ,0 0 0 1 6 24 80 222 492 844 1056 873 414 84 ,0 0 0 1 6 24 80 222 492 844 1056 873 414 84 ,0 0 0 0 3 24 84 224 498 848 1044 864 419 88 ,
0 0 0 1 6 26 84 210 480 868 1068 853 410 90 ,0 0 0 1 4 24 84 210 492 880 1052 837 416 96 ,0 0 0 0 6 23 76 224 504 854 1044 856 418 91 ,0 0 0 2 3 16 72 232 534 852 1008 854 431 92 ,
0 0 0 3 6 24 84 214 480 848 1068 879 410 80 ,0 0 0 1 6 22 84 226 480 844 1068 869 410 86 ,0 0 0 1 6 22 84 226 480 844 1068 869 410 86 ,0 0 0 0 5 20 80 236 498 836 1048 868 417 88 ,
0 0 0 3 5 21 80 218 498 854 1048 867 417 85 ,0 0 1 1 4 19 74 230 512 850 1037 857 420 91 ,0 0 0 1 5 19 80 230 498 850 1048 857 417 91 ,0 0 0 0 4 21 76 224 516 866 1028 840 424 97 ,
0 0 1 2 10 28 74 208 476 852 1085 878 402 80 ,0 0 0 4 8 21 76 216 492 850 1060 876 412 81 ,0 0 0 0 5 24 80 220 498 860 1048 852 417 92 ,0 0 0 0 3 18 80 236 510 848 1032 852 423 94 ,
0 0 0 3 8 18 84 230 468 836 1084 879 404 82 ,0 0 0 2 7 24 72 216 510 852 1040 870 419 84 ,0 0 0 0 2 23 84 216 504 878 1036 832 422 99 ,0 0 0 1 2 14 76 234 528 868 1012 829 430 102 ,
0 0 1 3 7 24 82 218 470 836 1085 891 403 76 ,0 0 0 2 9 24 76 220 486 840 1068 882 409 80 ,0 0 0 0 4 23 80 228 504 842 1040 868 420 87 ,0 0 0 0 2 17 80 244 516 830 1024 868 426 89 ,
0 0 1 2 10 32 82 200 452 852 1109 886 394 76 ,0 0 0 0 6 27 84 216 480 854 1068 864 410 87 ,0 0 0 0 6 27 84 216 480 854 1068 864 410 87 ,0 0 0 0 0 13 76 256 540 818 996 872 436 89 ,
0 0 0 2 9 28 84 212 462 840 1092 890 401 76 ,0 0 0 0 2 25 88 220 492 854 1048 860 418 89 ,0 0 0 1 4 22 80 222 504 856 1040 857 420 90 ,0 0 0 0 0 11 72 252 552 842 984 844 440 99 ,
0 0 1 1 8 27 74 214 488 850 1069 873 408 83 ,0 0 0 1 3 21 72 222 534 862 1008 849 431 93 ,0 0 0 1 6 26 84 210 480 868 1068 853 410 90 ,0 0 0 0 1 16 80 236 522 860 1016 836 429 100 ,
0 0 0 2 11 30 76 204 474 852 1084 882 403 78 ,0 0 0 0 5 22 76 232 510 836 1036 872 421 86 ,0 0 0 2 6 27 88 208 468 858 1080 870 406 83 ,0 0 0 0 1 18 84 240 510 836 1028 864 425 90 ,
0 0 0 2 9 28 76 204 486 864 1068 866 409 84 ,0 0 0 0 1 26 84 208 510 884 1028 832 425 98 ,0 0 0 3 6 18 80 226 492 848 1056 867 414 86 ,0 0 0 0 3 16 68 240 546 848 996 848 435 96 ,
0 0 1 4 8 26 86 208 452 844 1105 892 396 74 ,0 0 0 0 6 29 80 212 492 854 1056 868 414 85 ,0 0 0 1 8 22 72 230 504 832 1048 881 416 82 ,0 0 0 0 0 11 80 260 528 818 1008 868 432 91 ,
0 0 0 3 10 26 80 210 468 848 1088 883 402 78 ,0 0 0 0 4 23 80 228 504 842 1040 868 420 87 ,0 0 0 1 7 31 84 202 474 862 1076 869 407 83 ,0 0 0 0 2 17 80 244 516 830 1024 868 426 89 ,
0 0 1 3 9 30 82 202 458 848 1101 891 397 74 ,0 0 0 1 4 22 88 230 480 832 1064 881 412 82 ,0 0 0 2 11 30 76 204 474 852 1084 882 403 78 ,0 0 0 0 2 21 88 236 492 830 1048 876 418 85 ,
0 0 1 2 10 28 74 208 476 852 1085 878 402 80 ,0 0 0 0 5 24 80 220 498 860 1048 852 417 92 ,0 0 0 4 8 21 76 216 492 850 1060 876 412 81 ,0 0 0 0 3 18 80 236 510 848 1032 852 423 94 ,
0 0 0 2 8 25 80 216 480 846 1072 878 408 81 ,0 0 0 0 2 21 80 228 516 854 1024 852 426 93 ,0 0 0 1 7 23 76 226 498 838 1052 877 415 83 ,0 0 0 0 2 13 72 252 540 830 1000 860 434 93 ,
0 0 1 3 7 24 82 218 470 836 1085 891 403 76 ,0 0 0 0 4 23 80 228 504 842 1040 868 420 87 ,0 0 0 2 9 24 76 220 486 840 1068 882 409 80 ,0 0 0 0 2 17 80 244 516 830 1024 868 426 89 ,
0 0 2 1 6 28 72 210 496 856 1062 869 410 84 ,0 0 0 1 4 20 76 218 516 880 1028 829 424 100 ,0 0 0 4 5 20 80 212 498 868 1048 856 417 88 ,0 0 0 0 2 19 76 224 528 878 1012 824 430 103 ,
0 0 1 4 8 26 86 208 452 844 1105 892 396 74 ,0 0 0 1 8 22 72 230 504 832 1048 881 416 82 ,0 0 0 0 6 29 80 212 492 854 1056 868 414 85 ,0 0 0 0 0 11 80 260 528 818 1008 868 432 91 ,
0 0 1 3 8 25 74 218 488 830 1069 899 408 73 ,0 0 0 0 6 23 76 224 504 854 1044 856 418 91 ,0 0 0 0 6 27 76 208 504 878 1044 840 418 95 ,0 0 0 0 2 11 68 248 552 854 988 832 438 103 ,
0 1 0 3 14 21 68 222 480 827 1084 903 402 71 ,0 0 0 0 9 28 72 212 498 860 1056 860 413 88 ,0 0 0 0 9 28 72 212 498 860 1056 860 413 88 ,0 0 0 0 3 10 72 260 534 824 1008 860 431 94 ,
0 0 0 1 9 21 68 234 510 826 1044 885 417 81 ,0 0 0 4 8 19 80 220 480 850 1072 872 408 83 ,0 0 0 0 1 22 92 232 486 836 1052 872 417 86 ,0 0 0 1 5 25 84 218 486 850 1060 869 413 85 ,
0 0 0 1 8 20 68 226 516 856 1036 853 420 92 ,0 0 0 2 6 25 76 212 504 858 1044 866 418 85 ,0 0 0 1 8 24 76 218 492 856 1060 861 412 88 ,0 0 0 1 9 27 80 214 474 850 1080 873 405 83 ,
0 0 0 2 5 20 84 228 486 840 1060 874 413 84 ,0 0 0 1 9 29 76 210 486 850 1068 877 409 81 ,0 0 0 1 7 27 84 218 474 838 1076 885 407 79 ,0 0 0 2 8 29 88 208 456 846 1096 886 400 77 ,
0 0 0 0 4 23 80 228 504 842 1040 868 420 87 ,0 0 0 2 6 23 80 216 492 858 1056 862 414 87 ,0 0 0 0 6 25 80 228 492 830 1056 884 414 81 ,0 0 0 2 7 26 84 212 474 852 1076 874 407 82 ,
0 0 0 1 3 23 76 210 522 886 1020 829 427 99 ,0 0 0 2 5 24 76 204 510 888 1036 834 421 96 ,0 0 0 0 3 24 84 224 498 848 1044 864 419 88 ,0 0 0 1 6 24 80 222 492 844 1056 873 414 84 ,
0 0 0 0 6 23 76 224 504 854 1044 856 418 91 ,0 0 0 1 10 26 68 210 504 868 1052 853 414 90 ,0 0 0 0 2 27 92 224 480 830 1060 888 414 79 ,0 0 0 0 9 28 80 220 474 836 1080 884 405 80 ,
0 0 0 0 4 21 76 224 516 866 1028 840 424 97 ,0 0 1 1 5 26 70 202 518 892 1033 829 421 98 ,0 0 0 0 2 23 84 232 504 830 1036 880 422 83 ,0 0 0 1 9 23 72 222 498 850 1056 865 413 87 ,
0 0 0 1 8 24 76 218 492 856 1060 861 412 88 ,0 0 0 1 9 27 80 214 474 850 1080 873 405 83 ,0 0 0 1 8 20 68 226 516 856 1036 853 420 92 ,0 0 0 2 6 25 76 212 504 858 1044 866 418 85 ,
0 0 0 0 3 24 84 224 498 848 1044 864 419 88 ,0 0 0 1 6 24 80 222 492 844 1056 873 414 84 ,0 0 0 1 3 23 76 210 522 886 1020 829 427 99 ,0 0 0 2 5 24 76 204 510 888 1036 834 421 96 ,
0 0 0 0 4 27 88 220 480 842 1064 876 412 83 ,0 0 0 2 9 24 76 220 486 840 1068 882 409 80 ,0 0 0 0 6 21 72 236 516 830 1032 876 422 85 ,0 0 0 0 8 31 72 204 504 866 1048 860 416 87 ,
0 0 0 0 6 21 72 236 516 830 1032 876 422 85 ,0 0 0 0 8 31 72 204 504 866 1048 860 416 87 ,0 0 0 0 4 27 88 220 480 842 1064 876 412 83 ,0 0 0 2 9 24 76 220 486 840 1068 882 409 80 ,
0 0 0 1 5 21 84 234 486 826 1060 885 413 81 ,0 0 0 3 9 23 76 214 486 854 1068 871 409 83 ,0 0 0 0 5 30 92 216 462 836 1084 888 405 78 ,0 0 0 4 10 21 80 220 468 838 1088 888 402 77 ,
0 0 0 0 5 22 76 232 510 836 1036 872 421 86 ,0 0 1 3 6 21 70 214 512 866 1041 855 418 89 ,0 0 0 0 5 26 84 224 486 836 1060 880 413 82 ,0 0 0 4 10 21 72 212 492 862 1064 864 410 85 ,
0 0 0 1 7 27 84 218 474 838 1076 885 407 79 ,0 0 0 2 8 29 88 208 456 846 1096 886 400 77 ,0 0 0 2 5 20 84 228 486 840 1060 874 413 84 ,0 0 0 1 9 29 76 210 486 850 1068 877 409 81 ,
0 0 0 0 2 27 92 224 480 830 1060 888 414 79 ,0 0 0 0 9 28 80 220 474 836 1080 884 405 80 ,0 0 0 0 6 23 76 224 504 854 1044 856 418 91 ,0 0 0 1 10 26 68 210 504 868 1052 853 414 90 ,
0 0 0 0 5 30 92 216 462 836 1084 888 405 78 ,0 0 0 4 10 21 80 220 468 838 1088 888 402 77 ,0 0 0 1 5 21 84 234 486 826 1060 885 413 81 ,0 0 0 3 9 23 76 214 486 854 1068 871 409 83 ,
0 0 0 0 6 25 80 228 492 830 1056 884 414 81 ,0 0 0 2 7 26 84 212 474 852 1076 874 407 82 ,0 0 0 0 4 23 80 228 504 842 1040 868 420 87 ,0 0 0 2 6 23 80 216 492 858 1056 862 414 87 ,
0 0 0 0 2 23 84 232 504 830 1036 880 422 83 ,0 0 0 1 9 23 72 222 498 850 1056 865 413 87 ,0 0 0 0 4 21 76 224 516 866 1028 840 424 97 ,0 0 1 1 5 26 70 202 518 892 1033 829 421 98 ,
